Klimatnummer	Mäthöjd (meter över marken)
65075	2.0
	
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	139
07:00:00	1719
08:00:00	1718
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3457
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	794
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3281
16:00:00	14
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	44
11:00:00	79
12:00:00	1461
13:00:00	3485
14:00:00	2726
15:00:00	2326
16:00:00	811
17:00:00	100
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	935
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3599
12:00:00	3600
13:00:00	3600
14:00:00	3214
15:00:00	3600
16:00:00	3600
17:00:00	1648
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	602
06:00:00	2999
07:00:00	2010
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	418
15:00:00	0
16:00:00	0
17:00:00	44
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	856
11:00:00	1064
12:00:00	676
13:00:00	2831
14:00:00	3294
15:00:00	1820
16:00:00	1723
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	823
07:00:00	3207
08:00:00	3586
09:00:00	3218
10:00:00	2917
11:00:00	3267
12:00:00	3551
13:00:00	3595
14:00:00	3598
15:00:00	3600
16:00:00	3600
17:00:00	3376
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	1697
08:00:00	2958
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	62
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	653
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3583
17:00:00	2349
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	587
06:00:00	3177
07:00:00	3528
08:00:00	3600
09:00:00	3533
10:00:00	1994
11:00:00	0
12:00:00	269
13:00:00	2050
14:00:00	1711
15:00:00	818
16:00:00	3546
17:00:00	35
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	510
06:00:00	3600
07:00:00	3095
08:00:00	2965
09:00:00	3387
10:00:00	3179
11:00:00	3459
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	2101
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	380
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3245
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	68
06:00:00	3100
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3541
17:00:00	1677
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	3140
07:00:00	3600
08:00:00	3600
09:00:00	3529
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	2894
16:00:00	3600
17:00:00	2176
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	1134
07:00:00	1417
08:00:00	1646
09:00:00	1013
10:00:00	389
11:00:00	0
12:00:00	0
13:00:00	567
14:00:00	2792
15:00:00	3600
16:00:00	3600
17:00:00	415
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	2933
07:00:00	3560
08:00:00	2207
09:00:00	2936
10:00:00	1758
11:00:00	1575
12:00:00	1097
13:00:00	782
14:00:00	212
15:00:00	1228
16:00:00	0
17:00:00	112
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	1744
07:00:00	787
08:00:00	2006
09:00:00	46
10:00:00	0
11:00:00	1639
12:00:00	3055
13:00:00	3600
14:00:00	2240
15:00:00	1217
16:00:00	2122
17:00:00	925
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	1116
07:00:00	3600
08:00:00	2237
09:00:00	1438
10:00:00	0
11:00:00	0
12:00:00	1850
13:00:00	3600
14:00:00	3600
15:00:00	3306
16:00:00	1054
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	271
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	965
13:00:00	3580
14:00:00	1186
15:00:00	548
16:00:00	417
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	2830
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3491
17:00:00	1389
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	2703
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3306
15:00:00	3353
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	308
08:00:00	1492
09:00:00	3248
10:00:00	1033
11:00:00	3220
12:00:00	2080
13:00:00	3600
14:00:00	1335
15:00:00	2727
16:00:00	2165
17:00:00	440
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	2286
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3493
15:00:00	1679
16:00:00	2190
17:00:00	274
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	1101
07:00:00	3600
08:00:00	1805
09:00:00	1935
10:00:00	3584
11:00:00	2183
12:00:00	1051
13:00:00	2215
14:00:00	1677
15:00:00	2746
16:00:00	663
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	1381
07:00:00	3600
08:00:00	3578
09:00:00	3419
10:00:00	2131
11:00:00	2830
12:00:00	3235
13:00:00	3600
14:00:00	3249
15:00:00	3578
16:00:00	3444
17:00:00	91
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	2236
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3523
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	2664
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	2493
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	1627
10:00:00	194
11:00:00	811
12:00:00	3563
13:00:00	3600
14:00:00	3600
15:00:00	3416
16:00:00	2273
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	1571
07:00:00	3584
08:00:00	3174
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	2820
16:00:00	1858
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	108
08:00:00	1385
09:00:00	3333
10:00:00	978
11:00:00	0
12:00:00	80
13:00:00	207
14:00:00	877
15:00:00	191
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	962
12:00:00	329
13:00:00	2
14:00:00	2076
15:00:00	2433
16:00:00	1400
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	1952
08:00:00	3600
09:00:00	3331
10:00:00	2210
11:00:00	3382
12:00:00	3452
13:00:00	2881
14:00:00	2414
15:00:00	375
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	825
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3005
12:00:00	2856
13:00:00	1606
14:00:00	1264
15:00:00	819
16:00:00	679
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	512
08:00:00	2461
09:00:00	644
10:00:00	0
11:00:00	12
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	1624
08:00:00	3536
09:00:00	3600
10:00:00	3600
11:00:00	3154
12:00:00	936
13:00:00	3118
14:00:00	3600
15:00:00	2908
16:00:00	913
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	105
11:00:00	797
12:00:00	93
13:00:00	648
14:00:00	375
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	3267
08:00:00	3600
09:00:00	3600
10:00:00	3451
11:00:00	3572
12:00:00	2881
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	1550
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	947
08:00:00	2857
09:00:00	1291
10:00:00	267
11:00:00	3035
12:00:00	2988
13:00:00	3554
14:00:00	3600
15:00:00	3600
16:00:00	1440
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	1143
12:00:00	698
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	1681
08:00:00	0
09:00:00	0
10:00:00	1641
11:00:00	3205
12:00:00	3581
13:00:00	2837
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	1576
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3582
12:00:00	267
13:00:00	0
14:00:00	0
15:00:00	299
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	2233
14:00:00	641
15:00:00	156
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	2393
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3438
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	77
11:00:00	96
12:00:00	805
13:00:00	2170
14:00:00	276
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	326
08:00:00	1106
09:00:00	1259
10:00:00	566
11:00:00	948
12:00:00	2235
13:00:00	3206
14:00:00	2853
15:00:00	831
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	1319
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	812
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	30
08:00:00	1078
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	51
12:00:00	88
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	624
08:00:00	3600
09:00:00	3600
10:00:00	958
11:00:00	811
12:00:00	725
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	148
10:00:00	42
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	763
10:00:00	1309
11:00:00	1375
12:00:00	2278
13:00:00	3600
14:00:00	2963
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	190
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
